event,aX,aY,aZ,gX,gY,gZ
3,0.505,-0.104,-0.929,-5.066,-22.034,2.136
3,0.496,-0.131,-0.982,-2.441,-24.536,1.160
3,0.497,-0.122,-1.010,-4.456,-37.048,-0.488
3,0.514,-0.082,-1.041,-4.883,-40.833,-0.427
3,0.528,-0.067,-1.040,-1.953,-38.696,1.099
3,0.587,-0.078,-1.011,1.282,-34.851,1.343
3,0.612,-0.098,-0.997,4.639,-31.433,0.793
3,0.600,-0.120,-1.006,4.639,-34.119,0.305
3,0.581,-0.118,-1.028,2.747,-46.143,0.671
3,0.549,-0.096,-1.078,1.099,-52.795,1.892
3,0.593,-0.091,-1.065,2.747,-58.533,4.761
3,0.661,-0.104,-1.015,9.399,-54.687,5.310
3,0.785,-0.125,-0.907,10.559,-52.979,5.310
3,0.803,-0.126,-0.873,7.446,-56.152,4.639
3,0.756,-0.114,-0.846,3.845,-62.378,3.784
3,0.675,-0.095,-0.850,-5.554,-80.322,4.272
3,0.655,-0.096,-0.848,-7.690,-97.351,6.470
3,0.737,-0.080,-0.812,-7.141,-103.882,7.324
3,0.841,-0.045,-0.798,-2.625,-110.779,8.972
3,1.068,0.024,-0.789,8.179,-103.394,10.437
3,1.205,0.039,-0.755,14.282,-93.140,11.536
3,1.225,0.016,-0.706,18.372,-64.331,13.550
3,1.142,-0.061,-0.554,17.578,-49.744,12.573
3,0.963,-0.123,-0.337,16.113,-37.537,7.996
3,0.860,-0.128,-0.280,10.864,-46.631,5.554
3,0.681,-0.082,-0.231,8.789,-54.321,4.700
3,0.636,-0.045,-0.229,11.597,-66.284,1.343
3,0.657,-0.002,-0.232,11.108,-72.693,-0.305
3,0.752,0.002,-0.247,1.099,-84.290,-2.441
3,0.795,0.003,-0.266,-4.700,-82.336,-2.319
3,0.894,0.013,-0.298,-5.981,-76.965,-0.916
3,0.941,0.016,-0.303,-2.686,-64.636,1.648
3,1.031,0.003,-0.275,0.793,-58.289,1.709
3,1.074,-0.008,-0.262,5.798,-46.570,1.282
3,1.125,-0.036,-0.265,9.155,-43.884,0.977
3,1.126,-0.031,-0.234,15.747,-46.753,2.747
3,1.106,-0.011,-0.214,18.677,-52.368,6.226
3,1.019,-0.010,-0.229,17.639,-55.054,6.042
3,0.971,-0.031,-0.242,10.620,-58.594,2.136
3,0.906,-0.043,-0.226,6.348,-59.692,0.366
3,0.876,-0.038,-0.192,-0.427,-54.443,0.488
3,0.873,-0.033,-0.195,-2.625,-43.030,3.967
3,0.860,-0.023,-0.215,0.122,-39.063,4.883
3,0.858,-0.018,-0.213,5.493,-34.546,3.540
3,0.892,-0.026,-0.187,3.296,-30.518,1.709
3,0.935,-0.031,-0.194,0.488,-29.785,1.526
3,0.949,-0.025,-0.213,-2.502,-32.776,1.526
3,0.959,-0.006,-0.227,-1.465,-35.034,2.136
3,0.973,0.002,-0.212,3.845,-33.997,3.845
3,1.021,0.002,-0.199,7.202,-30.334,3.845
3,1.049,-0.014,-0.209,12.146,-23.315,2.136
3,1.046,-0.017,-0.216,10.803,-19.348,0.305
3,1.007,-0.000,-0.213,8.972,-18.127,0.183
3,0.981,0.008,-0.198,7.080,-14.221,1.099
3,0.941,0.005,-0.166,6.958,-10.620,1.709
3,0.932,-0.005,-0.161,7.202,-2.502,1.343
3,0.938,-0.028,-0.165,6.470,1.709,-0.793
3,0.953,-0.023,-0.183,5.188,1.404,-1.160
3,0.956,-0.016,-0.183,1.160,-2.319,-0.244
3,0.961,-0.019,-0.201,0.244,-3.662,0.183
3,0.970,-0.017,-0.195,0.427,-5.005,0.061
3,0.979,-0.015,-0.191,1.160,-3.662,-0.305
3,0.996,-0.013,-0.178,0.854,-2.563,-0.427
3,1.004,-0.011,-0.174,-1.404,0.916,-0.305
3,1.004,-0.003,-0.189,-3.357,2.197,0.061
3,0.985,0.002,-0.211,-5.737,3.052,1.282
3,0.974,0.002,-0.213,-3.723,4.395,1.587
3,0.955,0.003,-0.210,-2.319,5.005,1.404
3,0.947,0.003,-0.209,-1.526,4.517,0.732
3,0.950,-0.003,-0.199,-1.770,4.028,0.366
3,0.963,-0.008,-0.199,-1.953,3.479,0.610
3,0.982,-0.006,-0.205,-1.648,2.991,1.099
3,0.981,-0.001,-0.207,-0.488,2.136,1.831
3,0.967,0.001,-0.213,0.549,2.380,1.770
3,0.968,-0.006,-0.216,1.648,3.418,0.610
3,0.970,-0.011,-0.228,3.174,1.892,0.183
3,0.975,-0.004,-0.211,4.517,-0.122,0.244
3,0.980,0.001,-0.191,3.784,-0.183,0.305
3,0.984,-0.004,-0.202,1.526,0.916,0.000
3,0.983,-0.013,-0.215,-1.343,1.221,-0.183
3,0.980,-0.015,-0.211,0.732,1.770,0.244
3,0.981,-0.016,-0.196,2.258,2.747,0.244
3,0.981,-0.015,-0.191,2.563,3.357,-0.366
3,0.976,-0.006,-0.198,1.282,2.441,-0.671
3,0.971,-0.003,-0.211,-1.343,-0.061,-0.854
3,0.970,-0.003,-0.217,-1.709,-0.732,-0.732
3,0.971,-0.009,-0.222,-1.160,-0.061,-0.671
3,0.970,-0.012,-0.220,0.244,2.197,-0.488
3,0.966,-0.010,-0.214,0.488,3.052,-0.366
3,0.964,-0.007,-0.211,0.000,3.235,-0.183
3,0.966,-0.006,-0.208,-0.488,2.563,-0.122
3,0.974,-0.005,-0.212,-1.282,1.160,-0.122
3,0.977,-0.007,-0.216,-0.793,1.587,-0.366
3,0.982,-0.006,-0.216,-0.183,2.747,-0.366
3,0.981,-0.007,-0.215,0.977,4.944,-0.305
3,0.977,-0.012,-0.219,0.549,4.944,-0.549
3,0.970,-0.015,-0.224,-0.183,4.028,-0.305
3,0.963,-0.016,-0.239,-0.671,0.854,-0.183
3,0.969,-0.010,-0.220,0.183,0.366,-0.488
3,0.972,-0.003,-0.219,1.282,1.648,-0.671
3,0.969,-0.005,-0.225,1.099,2.869,-0.977
3,0.969,-0.010,-0.214,0.977,3.662,-1.343
3,0.970,-0.010,-0.209,-0.427,3.235,-1.099
3,0.972,-0.016,-0.222,-1.160,2.197,-0.793
3,0.973,-0.017,-0.230,-1.709,0.671,-0.610
3,0.980,-0.012,-0.233,-1.038,0.244,-0.366
3,0.979,-0.012,-0.232,0.732,1.038,0.122
3,0.966,-0.016,-0.226,0.977,2.075,-0.122
3,0.960,-0.016,-0.229,0.916,1.953,0.000
3,0.960,-0.013,-0.226,0.977,0.793,0.183
3,0.963,-0.013,-0.223,1.099,0.427,-0.366
3,0.972,-0.012,-0.225,0.977,1.343,-0.610
3,0.980,-0.014,-0.240,-0.305,2.625,-0.427
3,0.978,-0.016,-0.251,-0.183,2.014,0.000
3,0.972,-0.008,-0.216,1.465,-0.305,0.427
3,0.969,-0.005,-0.212,-0.549,1.465,-0.061
3,0.961,-0.015,-0.234,-1.770,1.892,-0.366
3,0.960,-0.023,-0.242,-0.854,0.854,-0.305
4,0.994,-0.024,-0.034,5.188,9.399,0.549
4,0.994,-0.026,-0.036,1.526,9.399,0.244
4,0.989,-0.025,-0.038,-0.061,8.972,0.000
4,0.985,-0.024,-0.034,-1.282,8.179,-0.549
4,0.984,-0.021,-0.028,0.122,9.583,-0.610
4,0.989,-0.017,-0.044,0.732,10.986,-0.366
4,0.994,-0.016,-0.053,1.099,12.878,-0.183
4,0.999,-0.016,-0.067,1.587,13.550,-0.366
4,1.000,-0.018,-0.071,3.662,15.076,-0.427
4,0.989,-0.021,-0.075,4.822,15.503,-0.305
4,0.973,-0.012,-0.061,7.446,15.137,0.244
4,0.973,-0.014,-0.059,9.644,16.235,0.305
4,0.984,-0.029,-0.068,8.240,16.602,-0.183
4,0.985,-0.031,-0.065,3.296,17.212,-1.404
4,0.977,-0.037,-0.087,1.953,17.944,-1.709
4,0.971,-0.037,-0.104,1.221,15.747,-1.709
4,0.961,-0.026,-0.087,0.000,14.465,-1.770
4,0.938,-0.016,-0.113,-6.104,16.418,-1.892
4,0.931,-0.017,-0.125,-7.751,17.456,-0.427
4,0.934,-0.011,-0.096,-6.165,17.822,0.488
4,0.942,-0.014,-0.084,-1.587,22.522,1.221
4,0.939,-0.026,-0.106,-1.343,24.963,1.343
4,0.932,-0.012,-0.110,-3.845,28.320,1.465
4,0.933,-0.007,-0.113,-4.578,32.227,1.282
4,0.945,-0.012,-0.141,-4.944,33.997,0.793
4,0.951,-0.017,-0.159,-5.676,36.560,-0.366
4,0.932,-0.019,-0.183,-5.798,40.039,-0.488
4,0.902,-0.004,-0.186,-4.028,42.480,-0.305
4,0.901,-0.005,-0.185,-1.221,45.349,0.061
4,0.915,-0.016,-0.207,-3.235,45.044,0.488
4,0.915,-0.019,-0.212,-6.775,45.227,-0.305
4,0.914,-0.021,-0.207,-4.944,48.096,-1.099
4,0.912,-0.023,-0.218,1.343,57.739,-2.380
4,0.909,-0.021,-0.229,1.587,61.279,-3.540
4,0.910,-0.027,-0.264,-0.427,59.692,-4.150
4,0.900,-0.022,-0.291,-5.615,53.101,-4.639
4,0.865,-0.010,-0.328,-6.104,50.903,-4.639
4,0.860,-0.012,-0.324,0.793,54.687,-5.066
4,0.882,-0.018,-0.307,3.784,58.960,-5.676
4,0.902,-0.038,-0.321,-0.427,63.965,-7.751
4,0.898,-0.043,-0.338,-12.756,61.646,-9.155
4,0.865,-0.033,-0.412,-17.395,59.021,-9.338
4,0.853,-0.032,-0.447,-16.296,54.138,-9.033
4,0.868,-0.023,-0.441,-12.512,54.321,-8.545
4,0.912,-0.035,-0.416,-6.836,61.035,-9.094
4,0.924,-0.048,-0.414,-6.897,67.383,-13.184
4,0.925,-0.078,-0.408,-8.423,68.420,-15.076
4,0.917,-0.084,-0.417,-12.939,65.002,-16.174
4,0.898,-0.102,-0.459,-12.756,60.608,-16.113
4,0.899,-0.100,-0.480,-8.667,51.880,-15.747
4,0.897,-0.094,-0.491,-9.460,50.293,-15.381
4,0.869,-0.090,-0.514,-12.817,51.392,-15.259
4,0.855,-0.089,-0.513,-17.761,51.392,-13.000
4,0.836,-0.098,-0.530,-18.005,50.476,-10.925
4,0.820,-0.120,-0.548,-9.155,48.279,-8.362
4,0.816,-0.117,-0.537,4.456,49.988,-10.681
4,0.790,-0.101,-0.551,5.920,52.063,-12.695
4,0.766,-0.099,-0.566,1.160,52.551,-14.648
4,0.727,-0.093,-0.562,0.122,50.903,-14.465
4,0.734,-0.083,-0.557,4.761,44.922,-13.367
4,0.745,-0.070,-0.549,11.108,37.537,-11.780
4,0.768,-0.048,-0.546,11.169,37.170,-10.864
4,0.774,-0.055,-0.568,2.197,41.565,-9.705
4,0.766,-0.096,-0.634,-3.052,42.847,-9.583
4,0.740,-0.119,-0.674,-5.981,37.476,-8.118
4,0.733,-0.119,-0.671,-2.686,30.212,-4.211
4,0.734,-0.102,-0.642,-1.465,31.006,-3.296
4,0.731,-0.089,-0.634,3.723,41.931,-4.395
4,0.729,-0.074,-0.652,6.836,48.462,-5.432
4,0.727,-0.105,-0.688,7.874,53.406,-6.897
4,0.716,-0.128,-0.707,5.432,45.593,-4.639
4,0.682,-0.154,-0.714,4.944,40.466,-2.563
4,0.675,-0.152,-0.699,3.845,35.400,0.305
4,0.673,-0.134,-0.670,2.686,35.706,1.099
4,0.669,-0.127,-0.691,0.305,38.391,2.502
4,0.652,-0.118,-0.758,-1.160,36.987,3.540
4,0.650,-0.110,-0.786,-3.174,33.508,6.470
4,0.658,-0.113,-0.794,-3.784,31.982,7.385
4,0.687,-0.115,-0.787,-2.808,31.677,7.812
4,0.698,-0.107,-0.801,2.747,34.058,7.812
4,0.686,-0.089,-0.850,6.653,34.790,5.554
4,0.655,-0.079,-0.906,10.559,33.264,1.343
4,0.648,-0.086,-0.920,11.169,24.963,0.916
4,0.651,-0.112,-0.886,12.085,21.301,2.319
4,0.641,-0.120,-0.849,13.367,20.020,5.066
4,0.598,-0.146,-0.777,12.695,21.362,5.127
4,0.575,-0.163,-0.772,9.521,22.705,3.357
4,0.526,-0.170,-0.817,8.545,20.447,2.258
4,0.508,-0.146,-0.848,7.080,11.475,0.366
4,0.506,-0.135,-0.836,1.770,6.958,0.244
4,0.529,-0.132,-0.802,-0.977,8.850,0.793
4,0.549,-0.137,-0.802,-0.671,15.564,0.000
4,0.571,-0.126,-0.804,1.587,17.395,-1.160
4,0.564,-0.114,-0.811,2.869,16.357,-2.502
4,0.533,-0.100,-0.835,3.113,15.320,-2.502
4,0.531,-0.099,-0.821,3.235,14.832,-2.502
4,0.542,-0.100,-0.807,-0.366,14.160,-2.869
4,0.563,-0.090,-0.798,-1.953,13.123,-2.502
4,0.569,-0.080,-0.806,-2.625,11.169,-0.610
4,0.549,-0.058,-0.836,-1.404,10.498,0.244
4,0.532,-0.061,-0.851,1.404,9.460,0.427
4,0.506,-0.098,-0.871,2.197,8.057,-0.610
4,0.498,-0.116,-0.882,1.709,2.136,-1.709
4,0.495,-0.120,-0.889,1.953,-1.404,-0.916
4,0.512,-0.084,-0.839,8.789,-1.892,0.549
4,0.529,-0.076,-0.813,14.526,6.042,-0.671
4,0.553,-0.082,-0.796,13.000,8.484,-1.892
4,0.552,-0.083,-0.811,3.906,6.042,-3.357
4,0.528,-0.097,-0.871,-0.977,2.136,-2.808
4,0.503,-0.105,-0.883,-5.188,-4.578,-0.977
4,0.472,-0.091,-0.839,-3.113,-3.296,-0.488
4,0.482,-0.064,-0.834,3.235,4.211,-1.160
4,0.488,-0.059,-0.843,6.226,4.150,-3.235
4,0.496,-0.099,-0.866,5.371,1.648,-3.906
4,0.498,-0.124,-0.876,1.770,-0.549,-3.479
4,0.499,-0.134,-0.875,1.282,1.404,-3.113
4,0.492,-0.117,-0.869,2.930,5.005,-2.930
4,0.484,-0.084,-0.852,3.540,4.517,-2.930
4,0.493,-0.078,-0.876,2.563,-0.671,-1.648
4,0.501,-0.092,-0.908,0.122,-10.681,-0.122
4,0.519,-0.114,-0.964,-0.488,-15.564,0.854
4,0.527,-0.106,-0.975,-0.916,-21.118,4.395
4,0.537,-0.074,-0.955,-1.709,-22.461,6.348
4,0.536,-0.065,-0.950,-2.380,-22.644,9.094
4,0.537,-0.062,-0.962,-1.526,-22.766,9.644
4,0.551,-0.078,-0.989,0.366,-25.940,10.193
4,0.552,-0.084,-1.006,0.427,-32.227,9.949
4,0.551,-0.078,-1.040,0.427,-35.645,9.460
4,0.569,-0.074,-1.031,-0.610,-41.443,9.644
4,0.617,-0.079,-0.990,-1.404,-42.969,10.437
4,0.626,-0.080,-0.974,1.465,-45.044,12.207
4,0.646,-0.096,-0.935,7.263,-49.011,10.925
4,0.688,-0.097,-0.871,7.874,-52.246,9.705
4,0.694,-0.095,-0.850,-1.343,-61.829,8.728
4,0.680,-0.110,-0.836,-7.385,-66.406,8.667
4,0.673,-0.122,-0.840,-11.475,-73.730,8.667
4,0.677,-0.118,-0.854,-9.888,-80.322,9.155
4,0.700,-0.062,-0.808,-9.033,-82.947,9.644
4,0.717,-0.038,-0.773,-7.446,-84.839,10.498
4,0.740,-0.035,-0.753,-6.958,-84.961,10.010
4,0.797,-0.052,-0.787,-7.202,-88.928,8.606
4,0.848,-0.046,-0.804,-7.324,-96.436,10.498
4,0.976,-0.035,-0.796,-5.981,-98.267,12.146
4,1.027,-0.031,-0.766,1.099,-94.788,12.268
4,1.109,-0.006,-0.620,5.737,-89.478,10.620
4,1.132,0.021,-0.441,9.644,-75.623,6.470
4,1.123,0.017,-0.374,5.371,-62.805,3.601
4,1.059,-0.062,-0.350,3.052,-59.143,1.953
4,0.998,-0.109,-0.347,-1.038,-59.937,-2.075
4,0.835,-0.134,-0.334,-2.930,-63.904,-2.930
4,0.775,-0.111,-0.304,-3.479,-72.937,-0.366
4,0.746,-0.068,-0.242,-6.653,-77.820,2.991
4,0.813,-0.041,-0.239,-8.362,-78.613,3.418
4,0.855,-0.027,-0.254,-7.202,-73.486,3.479
4,0.897,0.006,-0.277,-4.822,-67.993,3.845
4,0.904,0.006,-0.272,-1.221,-57.983,3.174
4,0.920,-0.020,-0.235,-0.671,-55.054,1.831
4,0.935,-0.022,-0.222,-1.526,-54.321,0.549
4,0.943,-0.019,-0.229,-3.662,-55.176,1.221
4,0.960,-0.012,-0.235,-2.869,-53.528,1.648
4,0.952,-0.010,-0.213,0.671,-48.157,2.625
4,0.946,-0.021,-0.192,0.061,-42.419,2.563
4,0.930,-0.051,-0.156,-0.732,-39.856,2.380
4,0.923,-0.059,-0.164,2.136,-34.790,3.357
4,0.932,-0.051,-0.175,5.249,-33.569,3.967
4,0.966,-0.034,-0.154,6.042,-33.142,3.845
4,0.977,-0.036,-0.160,3.723,-33.569,3.357
4,0.985,-0.041,-0.156,-0.122,-35.461,2.991
4,0.983,-0.043,-0.146,1.953,-33.264,3.113
4,0.981,-0.049,-0.139,2.808,-30.945,3.235
4,0.965,-0.039,-0.160,1.953,-27.039,4.333
4,0.956,-0.033,-0.162,1.526,-21.851,5.371
4,0.946,-0.031,-0.130,2.319,-18.311,5.249
4,0.945,-0.037,-0.114,2.136,-14.160,3.906
4,0.954,-0.049,-0.094,0.916,-14.343,2.747
4,0.971,-0.054,-0.097,-0.610,-15.137,0.916
4,0.977,-0.049,-0.110,-0.671,-15.320,1.160
4,0.970,-0.027,-0.142,-1.648,-15.625,1.831
4,0.961,-0.018,-0.148,-2.869,-14.160,3.235
4,0.953,-0.009,-0.157,-2.686,-12.390,4.089
4,0.961,-0.014,-0.158,-0.549,-9.583,4.822
4,0.970,-0.018,-0.154,3.845,-4.944,4.272
4,0.989,-0.023,-0.144,5.859,-2.075,4.395
4,0.995,-0.027,-0.137,6.592,1.282,5.432
4,0.985,-0.044,-0.156,6.165,1.526,6.104
4,0.972,-0.051,-0.176,5.920,-1.709,6.409
4,0.964,-0.039,-0.154,7.080,-3.296,6.165
4,0.975,-0.024,-0.130,7.690,-3.723,5.737
4,0.975,-0.021,-0.123,6.165,-1.892,5.249
4,0.967,-0.016,-0.123,5.188,-0.793,5.188
4,0.963,-0.019,-0.131,2.441,0.305,4.761
4,0.961,-0.023,-0.149,0.793,-0.183,4.150
4,0.967,-0.021,-0.151,-2.136,-2.197,3.296
4,0.967,-0.015,-0.129,-2.563,1.648,2.808
4,0.939,-0.011,-0.121,-1.648,5.432,2.625
4,0.929,-0.009,-0.129,-0.854,9.583,2.197
4,0.952,-0.019,-0.135,-2.197,9.521,1.099
4,0.977,-0.022,-0.136,-5.005,8.789,-2.136
4,1.013,-0.020,-0.179,-5.249,8.667,-3.052
4,1.013,0.001,-0.240,-4.089,6.409,-1.953
5,0.985,-0.081,-0.113,0.244,-0.488,0.305
5,0.983,-0.075,-0.120,0.488,0.610,0.366
5,0.990,-0.071,-0.116,1.099,1.221,0.366
5,0.996,-0.079,-0.131,1.526,3.296,-0.244
5,0.995,-0.083,-0.138,0.366,2.991,-0.671
5,0.990,-0.085,-0.127,0.183,2.380,-0.732
5,0.983,-0.086,-0.119,-0.122,1.587,-0.488
5,0.968,-0.082,-0.120,-0.061,1.526,-0.366
5,0.968,-0.080,-0.125,0.305,1.526,-0.122
5,0.980,-0.077,-0.133,0.244,1.526,0.000
5,0.984,-0.078,-0.134,0.061,1.526,0.122
5,0.982,-0.085,-0.135,0.122,1.709,0.122
5,0.978,-0.084,-0.134,0.488,2.625,0.061
5,0.973,-0.077,-0.137,0.244,3.113,0.000
5,0.975,-0.077,-0.130,-0.610,3.845,0.000
5,0.974,-0.082,-0.144,0.732,4.456,0.000
5,0.971,-0.081,-0.155,1.648,4.089,-0.061
5,0.974,-0.081,-0.147,3.235,3.967,-0.488
5,0.973,-0.086,-0.142,2.747,3.845,-0.488
5,0.969,-0.080,-0.144,0.000,3.235,0.183
5,0.967,-0.073,-0.147,-0.427,4.761,0.916
5,0.959,-0.070,-0.154,0.488,5.981,1.038
5,0.958,-0.077,-0.156,2.136,7.385,0.610
5,0.953,-0.085,-0.148,1.648,7.690,0.305
5,0.950,-0.086,-0.144,-0.122,9.155,-0.061
5,0.941,-0.089,-0.149,-1.831,10.132,0.061
5,0.932,-0.065,-0.129,-4.211,12.146,0.244
5,0.925,-0.060,-0.129,-1.343,18.738,-2.319
5,0.909,-0.083,-0.163,0.366,22.278,-3.906
5,0.892,-0.101,-0.194,-0.244,25.879,-5.676
5,0.892,-0.096,-0.192,-6.042,26.794,-4.578
5,0.905,-0.079,-0.176,-7.263,29.297,-4.211
5,0.912,-0.081,-0.169,-3.723,39.917,-6.653
5,0.904,-0.097,-0.175,-0.854,45.959,-8.850
5,0.867,-0.097,-0.193,1.892,53.467,-11.902
5,0.848,-0.091,-0.200,0.977,56.702,-13.794
5,0.812,-0.100,-0.277,-1.221,55.969,-14.404
5,0.802,-0.078,-0.259,-5.554,47.302,-14.526
5,0.812,-0.072,-0.234,-5.005,47.668,-14.893
5,0.835,-0.086,-0.265,-4.517,61.340,-17.151
5,0.835,-0.087,-0.292,-2.747,73.242,-19.592
5,0.806,-0.083,-0.316,-0.977,75.989,-20.081
5,0.802,-0.095,-0.330,-0.488,76.294,-19.348
5,0.825,-0.118,-0.359,-2.563,72.876,-18.188
5,0.848,-0.088,-0.337,-0.671,67.566,-17.517
5,0.852,-0.086,-0.341,10.254,76.355,-20.813
5,0.844,-0.125,-0.397,11.353,81.604,-22.522
5,0.838,-0.152,-0.435,4.395,82.214,-24.414
5,0.820,-0.190,-0.483,-0.427,78.430,-23.743
5,0.802,-0.174,-0.489,-6.958,72.510,-19.287
5,0.793,-0.154,-0.498,-4.517,75.378,-16.296
5,0.795,-0.142,-0.526,-0.732,79.163,-16.846
5,0.798,-0.146,-0.528,5.859,85.388,-19.775
5,0.787,-0.164,-0.519,7.996,87.708,-21.362
5,0.750,-0.200,-0.573,5.798,87.891,-22.034
5,0.740,-0.217,-0.620,-4.639,74.280,-17.822
5,0.755,-0.242,-0.665,-7.446,65.857,-15.076
5,0.764,-0.245,-0.667,-1.770,57.800,-12.512
5,0.781,-0.208,-0.615,6.104,59.753,-13.245
5,0.781,-0.175,-0.584,18.372,72.205,-16.602
5,0.770,-0.152,-0.573,10.681,78.674,-16.174
5,0.735,-0.204,-0.622,1.709,75.745,-14.282
5,0.704,-0.226,-0.660,-12.390,64.575,-9.399
5,0.651,-0.229,-0.686,-13.062,60.547,-7.019
5,0.612,-0.187,-0.673,-10.681,59.875,-2.258
5,0.601,-0.174,-0.679,-9.399,62.134,-1.404
5,0.563,-0.160,-0.719,-5.981,64.575,-2.808
5,0.556,-0.155,-0.727,-7.324,60.120,-2.319
5,0.581,-0.164,-0.727,-8.545,57.007,-0.977
5,0.621,-0.175,-0.731,-6.836,53.040,0.854
5,0.621,-0.173,-0.735,2.136,54.871,-2.075
5,0.573,-0.167,-0.774,6.653,55.908,-3.906
5,0.548,-0.172,-0.796,8.911,52.856,-1.770
5,0.542,-0.177,-0.823,9.399,49.072,1.892
5,0.562,-0.182,-0.802,12.939,44.067,7.141
5,0.555,-0.182,-0.825,19.287,45.837,4.761
5,0.484,-0.189,-0.867,22.705,45.410,2.319
5,0.464,-0.193,-0.851,22.522,46.692,1.953
5,0.453,-0.232,-0.857,18.005,46.814,3.967
5,0.460,-0.245,-0.896,11.780,40.894,8.728
5,0.452,-0.228,-0.910,16.479,35.339,9.583
5,0.441,-0.160,-0.908,18.738,35.034,8.301
5,0.449,-0.151,-0.918,15.747,36.682,6.409
5,0.484,-0.194,-0.938,11.658,36.804,6.653
5,0.496,-0.219,-0.938,6.104,35.400,6.836
5,0.492,-0.226,-0.921,4.883,33.936,5.859
5,0.457,-0.154,-0.909,4.272,32.532,2.075
5,0.443,-0.130,-0.918,3.113,34.790,-2.625
5,0.441,-0.158,-0.945,1.831,34.851,-4.456
5,0.463,-0.216,-0.951,3.235,32.043,-6.042
5,0.472,-0.226,-0.948,5.798,30.518,-6.104
5,0.468,-0.189,-0.944,10.376,27.222,-6.287
5,0.461,-0.154,-0.945,10.498,24.597,-7.568
5,0.439,-0.136,-0.988,9.460,21.118,-8.484
5,0.430,-0.153,-1.014,7.812,8.423,-7.874
5,0.409,-0.181,-1.023,6.958,1.587,-6.165
5,0.368,-0.171,-1.028,5.981,-4.028,-2.869
5,0.369,-0.157,-1.012,7.690,0.061,-2.808
5,0.409,-0.169,-0.987,8.362,1.343,-4.211
5,0.419,-0.185,-0.989,5.920,-2.869,-5.798
5,0.399,-0.200,-1.019,4.089,-5.981,-4.944
5,0.344,-0.193,-1.045,2.136,-9.949,-2.014
5,0.325,-0.194,-1.041,-0.549,-10.864,-0.977
5,0.335,-0.223,-1.025,-1.221,-12.146,-2.014
5,0.355,-0.243,-1.029,0.366,-19.348,-4.395
5,0.396,-0.232,-1.039,1.587,-23.560,-4.578
5,0.402,-0.213,-1.043,3.052,-27.405,-3.479
5,0.393,-0.214,-1.044,1.343,-28.748,-1.282
5,0.389,-0.196,-1.022,-1.038,-30.640,0.610
5,0.400,-0.195,-1.014,-5.859,-38.818,3.601
5,0.415,-0.196,-1.027,-7.080,-44.861,4.211
5,0.416,-0.184,-1.047,-6.226,-54.199,4.822
5,0.422,-0.156,-1.058,-4.517,-55.542,4.456
5,0.425,-0.148,-1.034,-1.892,-53.772,2.686
5,0.425,-0.160,-1.023,-3.357,-54.138,3.418
5,0.446,-0.207,-0.977,-4.517,-56.580,4.700
5,0.465,-0.221,-0.961,-4.150,-62.256,7.568
5,0.499,-0.192,-0.947,-2.869,-64.880,8.789
5,0.518,-0.172,-0.933,-3.296,-67.322,10.498
5,0.532,-0.163,-0.925,-4.883,-67.688,11.536
5,0.521,-0.175,-0.896,-6.775,-70.068,13.123
5,0.528,-0.185,-0.870,-6.470,-73.914,12.573
5,0.552,-0.200,-0.873,-7.751,-77.087,12.878
5,0.562,-0.200,-0.907,-11.169,-84.412,15.442
5,0.606,-0.174,-0.958,-10.498,-86.304,17.090
5,0.681,-0.154,-0.948,-4.211,-85.510,18.494
5,0.719,-0.154,-0.958,-1.709,-83.008,20.325
5,0.793,-0.154,-0.974,-2.197,-81.970,21.362
5,0.838,-0.139,-0.948,-0.488,-77.393,22.217
5,0.940,-0.086,-0.789,0.122,-73.730,20.874
5,1.021,-0.102,-0.569,1.587,-64.209,15.076
5,1.025,-0.139,-0.487,-3.174,-61.340,7.751
5,0.927,-0.225,-0.459,-6.348,-65.186,4.517
5,0.860,-0.243,-0.458,-8.667,-79.407,4.089
5,0.771,-0.205,-0.424,-8.606,-86.792,7.080
5,0.753,-0.106,-0.322,-10.498,-94.177,13.184
5,0.766,-0.066,-0.289,-10.010,-88.928,14.221
5,0.827,-0.056,-0.290,-9.644,-82.336,10.254
5,0.856,-0.093,-0.358,-7.080,-82.214,8.728
5,0.856,-0.089,-0.370,-2.930,-81.543,9.155
5,0.874,-0.038,-0.345,-4.639,-77.759,10.498
5,0.902,0.003,-0.298,-5.554,-69.580,10.559
5,0.940,-0.002,-0.252,-4.822,-66.284,7.690
5,1.024,-0.044,-0.192,-5.981,-65.491,7.019
5,1.037,-0.062,-0.206,-9.155,-64.636,7.507
5,1.014,-0.071,-0.227,-10.925,-63.904,8.423
5,0.948,-0.073,-0.248,-9.216,-63.965,8.667
5,0.916,-0.062,-0.243,-6.592,-68.237,8.240
5,0.883,-0.044,-0.213,-6.470,-71.777,7.751
5,0.877,-0.002,-0.117,-4.333,-75.195,6.592
5,0.885,0.006,-0.093,-8.484,-60.059,1.770
5,0.942,-0.071,-0.165,-14.282,-49.438,-0.916
5,0.967,-0.119,-0.215,-20.630,-38.818,0.549
5,0.951,-0.121,-0.248,-18.982,-39.001,3.540
5,0.920,-0.090,-0.234,-12.268,-43.396,6.531
5,0.884,-0.034,-0.157,-10.010,-44.006,5.432
5,0.938,-0.053,-0.132,-5.005,-34.851,0.793
5,0.976,-0.077,-0.143,5.005,-21.851,-3.418
