event,aX,aY,aZ,gX,gY,gZ
3,-0.058,0.083,-0.774,-199.768,141.296,157.776
3,-0.306,0.016,-0.386,-78.979,112.671,-37.231
3,-0.236,-0.080,-0.545,-168.091,40.771,-6.836
3,-0.032,-0.054,-0.467,-85.815,19.165,5.737
3,-0.163,-0.110,-0.705,69.458,-27.649,4.211
3,-0.317,-0.193,-1.320,86.792,-53.833,2.808
3,-0.159,-0.064,-1.122,70.862,-96.619,-0.610
3,-0.154,-0.059,-0.853,35.278,-69.580,-4.578
3,-0.222,-0.028,-0.695,16.724,-34.119,-1.099
3,-0.205,-0.107,-1.011,-16.907,30.334,-1.343
3,-0.201,-0.136,-1.180,-22.400,33.325,2.441
3,-0.215,-0.068,-1.009,-16.663,15.442,3.662
3,-0.212,-0.066,-0.960,3.540,-8.484,0.061
3,-0.209,-0.094,-0.998,6.897,-10.742,-0.305
3,-0.206,-0.084,-0.971,3.357,-5.493,0.122
3,-0.203,-0.081,-0.980,-0.366,2.502,0.061
3,-0.207,-0.083,-0.997,0.549,0.305,0.061
3,-0.207,-0.086,-0.993,0.793,-0.977,0.305
3,-0.205,-0.086,-0.992,0.977,-1.099,0.793
3,-0.202,-0.085,-0.990,1.404,-0.977,1.038
3,-0.204,-0.086,-0.991,2.319,-0.854,1.892
3,-0.206,-0.082,-0.989,2.075,-0.488,2.869
3,-0.205,-0.078,-0.990,0.610,0.427,2.808
3,-0.205,-0.076,-0.991,0.977,0.488,1.465
3,-0.204,-0.080,-0.991,0.793,0.488,0.549
3,-0.205,-0.083,-0.990,0.854,0.366,-0.183
3,-0.206,-0.082,-0.993,0.977,0.305,-0.061
3,-0.205,-0.081,-0.992,0.854,0.366,0.122
3,-0.205,-0.081,-0.991,0.427,0.244,0.122
3,-0.205,-0.080,-0.992,0.305,0.183,0.061
3,-0.206,-0.080,-0.992,0.305,0.183,0.000
3,-0.207,-0.082,-0.992,0.305,0.183,0.122
3,-0.206,-0.082,-0.993,0.183,0.244,0.183
3,-0.205,-0.081,-0.992,-0.305,0.000,0.183
3,-0.205,-0.080,-0.992,-0.305,-0.183,0.183
3,-0.205,-0.081,-0.992,-0.183,-0.183,0.183
3,-0.206,-0.080,-0.992,-0.244,0.061,0.122
3,-0.206,-0.081,-0.990,-0.244,0.000,0.122
3,-0.205,-0.081,-0.991,-0.244,-0.122,0.244
3,-0.205,-0.081,-0.992,-0.183,-0.183,0.244
3,-0.205,-0.081,-0.992,-0.183,-0.183,0.183
3,-0.205,-0.082,-0.992,-0.122,-0.122,0.183
3,-0.205,-0.082,-0.992,-0.122,-0.061,0.183
3,-0.205,-0.083,-0.992,-0.061,0.061,0.183
3,-0.205,-0.083,-0.992,-0.122,0.000,0.183
3,-0.205,-0.081,-0.992,-0.122,-0.061,0.183
3,-0.205,-0.082,-0.992,-0.061,-0.061,0.122
3,-0.206,-0.081,-0.991,-0.122,0.000,0.183
3,-0.207,-0.081,-0.991,-0.183,0.000,0.183
3,-0.206,-0.082,-0.992,-0.183,-0.061,0.183
3,-0.205,-0.081,-0.991,-0.061,-0.122,0.183
3,-0.205,-0.081,-0.991,-0.122,-0.122,0.183
3,-0.205,-0.082,-0.990,-0.122,-0.122,0.183
3,-0.205,-0.082,-0.991,-0.061,-0.122,0.183
3,-0.204,-0.081,-0.991,-0.122,-0.061,0.183
3,-0.205,-0.082,-0.992,-0.183,-0.061,0.183
3,-0.205,-0.083,-0.992,-0.183,-0.061,0.183
3,-0.205,-0.082,-0.992,-0.244,-0.061,0.183
3,-0.205,-0.082,-0.992,-0.183,0.000,0.122
3,-0.206,-0.082,-0.991,-0.122,-0.061,0.122
3,-0.203,-0.083,-0.991,-0.122,0.000,0.122
3,-0.204,-0.083,-0.991,-0.061,0.061,0.122
3,-0.206,-0.082,-0.991,-0.122,0.000,0.183
3,-0.204,-0.082,-0.992,-0.183,-0.122,0.183
3,-0.204,-0.082,-0.992,-0.183,0.000,0.122
3,-0.204,-0.083,-0.990,-0.183,0.000,0.122
3,-0.204,-0.083,-0.991,-0.244,-0.061,0.122
3,-0.204,-0.083,-0.992,-0.244,-0.061,0.122
3,-0.205,-0.083,-0.990,-0.122,-0.061,0.122
3,-0.206,-0.084,-0.990,-0.061,0.000,0.122
3,-0.205,-0.083,-0.992,-0.061,0.000,0.122
3,-0.204,-0.083,-0.993,-0.061,0.000,0.122
3,-0.205,-0.083,-0.993,-0.122,0.000,0.122
3,-0.206,-0.083,-0.992,0.000,0.000,0.122
3,-0.206,-0.083,-0.992,-0.061,0.122,0.061
3,-0.205,-0.083,-0.990,-0.122,-0.061,0.122
3,-0.205,-0.083,-0.992,0.000,-0.122,0.183
3,-0.205,-0.085,-0.992,-0.122,-0.061,0.122
3,-0.205,-0.084,-0.991,-0.122,-0.061,0.122
3,-0.204,-0.083,-0.990,-0.061,-0.061,0.183
3,-0.205,-0.083,-0.991,-0.061,-0.061,0.122
3,-0.205,-0.083,-0.991,-0.122,0.061,0.061
3,-0.205,-0.083,-0.992,-0.122,0.000,0.061
3,-0.205,-0.084,-0.992,-0.122,0.000,0.122
3,-0.204,-0.084,-0.991,-0.061,0.000,0.122
3,-0.204,-0.083,-0.991,-0.061,-0.061,0.183
3,-0.206,-0.084,-0.992,-0.122,-0.061,0.122
3,-0.205,-0.084,-0.991,-0.122,-0.122,0.061
3,-0.205,-0.084,-0.991,-0.122,-0.122,0.122
3,-0.204,-0.084,-0.991,-0.122,-0.061,0.122
3,-0.204,-0.084,-0.991,-0.122,0.000,0.122
3,-0.204,-0.084,-0.992,-0.122,-0.061,0.122
3,-0.205,-0.083,-0.991,-0.122,-0.061,0.183
3,-0.205,-0.083,-0.991,-0.122,-0.122,0.183
3,-0.204,-0.083,-0.992,-0.122,-0.061,0.122
3,-0.204,-0.084,-0.991,-0.061,0.000,0.122
3,-0.204,-0.084,-0.991,-0.061,0.000,0.122
3,-0.204,-0.084,-0.991,-0.122,0.000,0.122
3,-0.205,-0.085,-0.990,-0.061,0.000,0.122
3,-0.205,-0.084,-0.992,0.000,0.000,0.122
3,-0.204,-0.084,-0.992,-0.061,0.000,0.122
3,-0.205,-0.084,-0.992,0.000,0.000,0.061
3,-0.205,-0.084,-0.991,-0.061,0.000,0.061
3,-0.206,-0.085,-0.991,-0.061,0.000,0.122
3,-0.205,-0.085,-0.992,-0.183,0.000,0.183
3,-0.204,-0.084,-0.992,-0.122,0.061,0.061
3,-0.205,-0.084,-0.990,-0.061,0.000,0.061
3,-0.204,-0.084,-0.991,-0.061,-0.061,0.122
3,-0.204,-0.085,-0.992,-0.061,-0.061,0.122
3,-0.204,-0.084,-0.992,-0.122,-0.061,0.183
3,-0.204,-0.084,-0.993,-0.122,0.000,0.122
3,-0.203,-0.085,-0.992,-0.122,0.000,0.122
3,-0.204,-0.085,-0.991,-0.122,0.000,0.183
3,-0.205,-0.085,-0.992,-0.122,-0.061,0.183
3,-0.204,-0.085,-0.992,-0.061,-0.061,0.183
3,-0.205,-0.085,-0.992,-0.061,-0.061,0.183
3,-0.203,-0.084,-0.990,-0.061,-0.061,0.183
3,-0.203,-0.084,-0.991,-0.061,-0.061,0.122
3,-0.205,-0.084,-0.992,-0.061,0.000,0.122
3,-0.204,-0.085,-0.993,0.000,0.000,0.183
3,-0.205,-0.085,-0.992,0.000,-0.061,0.122
3,-0.204,-0.085,-0.991,-0.061,0.000,0.061
3,-0.204,-0.085,-0.990,-0.122,0.061,0.122
3,-0.204,-0.085,-0.991,-0.122,0.000,0.122
3,-0.204,-0.085,-0.991,-0.061,-0.061,0.183
3,-0.205,-0.084,-0.992,-0.061,-0.061,0.183
3,-0.204,-0.085,-0.991,-0.061,-0.061,0.122
3,-0.204,-0.086,-0.991,-0.061,0.000,0.061
3,-0.203,-0.084,-0.991,-0.122,0.000,0.061
3,-0.204,-0.085,-0.991,-0.122,0.061,0.122
3,-0.204,-0.085,-0.991,-0.061,0.061,0.183
3,-0.204,-0.086,-0.991,0.000,-0.061,0.122
3,-0.204,-0.085,-0.991,-0.061,0.000,0.122
4,0.973,-0.133,-0.124,-0.305,0.122,-1.404
4,0.974,-0.132,-0.120,1.099,-0.916,-1.709
4,0.984,-0.139,-0.109,1.404,-1.282,-1.953
4,0.989,-0.147,-0.103,-0.183,-1.953,-1.953
4,0.995,-0.155,-0.114,-3.113,-4.028,-1.160
4,0.992,-0.150,-0.132,-4.089,-5.798,-0.916
4,0.992,-0.154,-0.123,-5.371,-7.202,0.000
4,0.980,-0.165,-0.094,-7.385,-6.958,1.038
4,0.954,-0.151,-0.075,-13.611,-7.446,3.174
4,0.947,-0.145,-0.066,-19.958,-10.376,3.235
4,0.970,-0.141,-0.041,-23.499,-11.719,2.258
4,0.989,-0.158,-0.029,-44.739,-11.902,0.000
4,0.974,-0.170,-0.028,-58.289,-10.986,0.061
4,0.946,-0.162,-0.056,-70.923,-8.240,1.160
4,0.913,-0.138,-0.083,-76.599,-9.888,0.671
4,0.969,-0.126,0.075,-99.731,-23.010,-3.357
4,1.017,-0.150,0.198,-95.459,-25.696,-7.812
4,1.058,-0.251,0.274,-89.355,-15.442,-6.531
4,1.047,-0.238,0.173,-85.937,8.301,3.418
4,1.006,-0.193,0.104,-38.940,22.583,3.906
4,0.955,-0.132,-0.063,-10.803,22.949,-2.319
4,0.979,-0.149,-0.037,5.554,2.808,-16.541
4,1.045,-0.199,0.174,2.380,-6.592,-19.531
4,1.068,-0.210,0.251,15.869,-5.005,-20.020
4,1.081,-0.220,0.312,32.898,3.052,-20.752
4,1.082,-0.333,0.182,53.528,25.635,-25.208
4,1.073,-0.384,0.097,54.749,35.217,-18.616
4,1.019,-0.345,-0.014,56.396,33.203,-11.597
4,0.959,-0.299,-0.025,59.204,22.339,-1.831
4,0.846,-0.184,0.029,60.120,15.869,-0.854
4,0.823,-0.170,0.099,55.847,6.226,-12.817
4,0.815,-0.276,0.280,49.133,4.761,-18.982
4,0.793,-0.308,0.497,7.385,11.353,-17.639
4,0.740,-0.280,0.608,6.470,35.461,-12.573
4,0.561,-0.163,0.675,21.484,54.504,-13.184
4,0.459,-0.112,0.628,26.794,90.820,-24.109
4,0.269,-0.084,0.515,15.381,103.516,-33.386
4,0.212,-0.174,0.406,-12.939,123.047,-57.922
4,0.280,-0.297,0.355,-36.682,136.841,-81.787
4,0.407,-0.687,0.357,-41.077,139.771,-81.543
4,0.334,-0.797,0.467,-30.823,136.963,-22.461
4,0.121,-0.428,0.798,-48.462,134.766,25.940
4,0.011,0.016,0.542,-171.814,186.890,66.711
4,-0.251,0.266,-0.212,-179.016,219.543,36.133
4,-0.174,0.134,-0.202,-172.302,212.524,-22.705
4,-0.149,0.106,-0.182,-167.664,191.650,-54.871
4,-0.121,0.079,-0.202,-158.386,182.251,-67.993
4,-0.108,0.054,-0.210,-158.630,164.368,-87.341
4,-0.080,0.007,-0.202,-169.250,156.555,-92.041
4,-0.058,-0.029,-0.197,-193.298,143.799,-96.375
4,-0.046,-0.046,-0.194,-212.402,131.287,-98.022
4,-0.022,-0.081,-0.186,-219.299,124.756,-98.083
4,-0.008,-0.101,-0.182,-228.943,112.183,-95.276
4,0.024,-0.141,-0.175,-232.056,106.140,-91.919
4,0.059,-0.179,-0.172,-236.145,93.811,-79.529
4,0.078,-0.199,-0.176,-234.253,79.956,-57.861
4,0.116,-0.233,-0.193,-229.309,71.411,-42.236
4,0.136,-0.229,-0.222,-206.909,47.485,-0.183
4,0.125,-0.198,-0.242,-159.973,6.409,49.316
4,0.056,-0.062,-0.276,-119.202,-23.499,68.420
4,0.291,0.054,-0.297,-59.570,-100.952,66.956
4,0.842,0.268,0.142,-343.567,-98.938,3.784
4,0.179,0.224,-0.519,-469.055,120.972,-235.046
4,-0.538,0.765,-2.217,155.579,-177.429,-423.706
4,-3.095,-0.191,-0.652,1657.471,-983.337,-1398.193
4,-3.278,-1.172,-0.701,2000.000,-528.320,-1938.843
4,-0.886,-0.759,-2.077,1970.642,-331.726,-1561.523
4,-0.824,1.505,-3.568,397.461,-185.120,-103.088
4,-0.694,0.852,-2.964,-284.302,3.113,197.388
4,0.149,-0.440,-0.265,-349.731,112.122,71.533
4,0.171,-0.499,0.129,-245.605,45.776,56.458
4,0.071,-0.338,-0.052,-212.341,42.725,104.248
4,0.027,-0.206,-0.169,-21.667,-5.432,161.499
4,-0.358,0.316,-0.744,116.455,-47.607,144.409
4,-0.707,0.810,-1.579,132.935,-24.963,97.229
4,-0.328,0.694,-1.452,42.297,1.953,58.594
4,-0.143,-0.021,-0.794,-22.278,3.052,-5.798
4,-0.184,-0.042,-0.930,1.526,1.465,-2.075
4,-0.217,0.051,-1.037,3.113,-0.366,1.404
4,-0.201,0.065,-1.003,2.380,-2.686,0.610
4,-0.178,0.076,-0.982,2.197,-2.075,-0.122
4,-0.193,0.073,-1.000,0.854,0.488,-0.183
4,-0.209,0.056,-1.010,-0.427,0.671,0.244
4,-0.197,0.057,-0.998,-0.610,-0.916,0.366
4,-0.193,0.063,-0.995,0.610,-0.977,0.000
4,-0.195,0.067,-1.002,0.732,-0.427,0.000
4,-0.197,0.065,-1.004,0.305,-0.122,0.122
4,-0.198,0.061,-1.002,0.122,-0.244,0.122
4,-0.198,0.060,-1.001,0.183,-0.305,0.000
4,-0.196,0.063,-1.001,0.244,-0.244,0.000
4,-0.197,0.062,-1.002,0.122,-0.122,0.061
4,-0.198,0.061,-1.001,-0.366,0.122,0.183
4,-0.198,0.062,-1.000,-0.488,0.122,0.183
4,-0.197,0.062,-1.001,-0.488,-0.061,0.122
4,-0.197,0.062,-1.002,-0.366,-0.122,0.122
4,-0.197,0.062,-1.002,-0.183,-0.061,0.061
4,-0.196,0.062,-1.001,-0.061,-0.061,0.061
4,-0.197,0.062,-1.002,0.366,-0.122,-0.305
4,-0.197,0.062,-1.003,0.427,-0.244,-0.488
4,-0.197,0.063,-1.000,0.427,-0.305,-0.488
4,-0.197,0.063,-1.000,0.488,-0.305,-0.183
4,-0.196,0.062,-1.002,0.488,-0.183,-0.122
4,-0.197,0.063,-1.002,0.366,-0.183,-0.122
4,-0.198,0.063,-1.002,0.366,-0.183,-0.183
4,-0.197,0.063,-1.002,0.305,-0.183,-0.183
4,-0.197,0.064,-1.002,0.244,-0.183,0.061
4,-0.197,0.062,-1.001,0.122,-0.122,0.122
4,-0.197,0.062,-1.001,0.122,-0.122,0.061
4,-0.196,0.062,-1.002,0.183,-0.061,0.122
4,-0.196,0.062,-1.001,0.061,-0.061,0.183
4,-0.196,0.063,-1.001,0.061,0.061,0.183
4,-0.196,0.063,-1.001,0.122,0.061,0.122
4,-0.195,0.063,-1.002,0.122,-0.061,0.061
4,-0.195,0.063,-1.002,0.122,-0.061,0.000
4,-0.197,0.062,-1.001,0.122,0.000,0.061
4,-0.197,0.062,-1.001,0.122,-0.122,0.122
4,-0.196,0.063,-1.002,0.183,-0.122,0.122
4,-0.196,0.063,-1.003,0.305,-0.183,0.122
4,-0.196,0.063,-1.002,0.305,-0.122,0.061
4,-0.197,0.063,-1.001,0.305,-0.122,0.122
4,-0.197,0.063,-1.002,0.244,-0.122,0.183
4,-0.195,0.063,-1.002,0.183,-0.122,0.122
4,-0.195,0.063,-1.002,0.183,-0.061,0.061
4,-0.197,0.063,-1.002,0.122,0.000,0.122
4,-0.196,0.062,-1.002,0.122,-0.061,0.122
4,-0.195,0.063,-1.002,0.061,0.000,0.122
4,-0.196,0.064,-1.002,0.061,0.000,0.183
4,-0.196,0.064,-1.001,0.000,-0.061,0.122
4,-0.196,0.063,-1.001,0.000,0.000,0.122
4,-0.196,0.062,-1.001,0.000,0.000,0.244
4,-0.196,0.064,-1.001,0.000,0.061,0.244
4,-0.196,0.063,-1.001,-0.122,0.000,0.122
4,-0.197,0.063,-1.001,-0.061,-0.061,0.122
4,-0.197,0.064,-1.002,0.000,0.000,0.122
4,-0.197,0.064,-1.001,0.000,0.000,0.061
4,-0.196,0.063,-1.001,0.000,0.000,0.183
4,-0.196,0.063,-1.001,0.000,0.000,0.183
4,-0.196,0.063,-1.002,-0.061,0.000,0.122
4,-0.197,0.062,-1.001,0.000,0.000,0.122
4,-0.196,0.063,-1.000,0.000,-0.061,0.122
4,-0.196,0.064,-1.001,0.000,-0.061,0.183
4,-0.197,0.064,-1.001,-0.061,-0.061,0.122
4,-0.196,0.064,-1.001,0.000,0.000,0.122
4,-0.195,0.063,-1.000,0.000,0.000,0.061
4,-0.196,0.062,-1.000,-0.061,0.000,0.122
4,-0.195,0.063,-1.001,-0.061,0.000,0.183
4,-0.196,0.062,-1.001,-0.061,-0.061,0.122
4,-0.196,0.062,-1.002,0.000,0.000,0.061
4,-0.196,0.063,-1.002,0.000,0.000,0.122
4,-0.195,0.062,-1.001,0.061,-0.061,0.183
4,-0.195,0.062,-1.001,0.061,-0.061,0.122
4,-0.196,0.063,-1.002,0.061,0.000,0.061
4,-0.195,0.062,-1.002,0.061,-0.061,0.122
4,-0.195,0.063,-1.002,0.061,-0.061,0.183
4,-0.196,0.063,-1.002,0.122,0.000,0.122
4,-0.197,0.064,-1.002,0.061,0.061,0.183
4,-0.196,0.063,-1.002,0.061,0.000,0.122
4,-0.195,0.063,-1.002,-0.061,0.000,0.061
4,-0.195,0.063,-1.002,0.000,0.000,0.122
4,-0.196,0.063,-1.002,0.061,-0.061,0.061
4,-0.196,0.063,-1.001,0.061,-0.061,0.061
4,-0.197,0.063,-1.002,0.061,-0.061,0.061
4,-0.195,0.062,-1.002,0.122,-0.061,0.122
4,-0.195,0.063,-1.001,0.061,0.000,0.122
4,-0.195,0.063,-1.001,0.000,0.061,0.122
4,-0.196,0.063,-1.002,0.061,0.000,0.183
4,-0.195,0.063,-1.002,0.122,0.000,0.122
4,-0.195,0.063,-1.002,0.061,0.061,0.122
4,-0.195,0.063,-1.001,0.061,0.000,0.061
4,-0.194,0.062,-1.002,0.061,0.000,0.122
4,-0.195,0.062,-1.001,0.061,0.000,0.061
4,-0.195,0.062,-1.000,0.000,0.061,0.061
4,-0.196,0.063,-1.001,0.000,0.000,0.122
4,-0.195,0.062,-1.002,0.000,-0.061,0.122
4,-0.195,0.063,-1.001,0.000,0.000,0.122
4,-0.195,0.062,-1.000,0.000,0.000,0.122
4,-0.196,0.062,-1.001,0.000,0.000,0.183
4,-0.195,0.063,-1.001,0.000,-0.061,0.122
4,-0.195,0.063,-1.001,0.000,-0.061,0.061
4,-0.195,0.063,-1.002,0.000,0.000,0.061
4,-0.194,0.063,-1.002,-0.061,0.061,0.183
4,-0.194,0.062,-1.002,-0.061,0.000,0.122
4,-0.195,0.063,-1.001,0.000,-0.061,0.122
4,-0.196,0.062,-1.001,0.000,-0.061,0.122
4,-0.196,0.062,-1.003,0.000,-0.061,0.183
4,-0.196,0.062,-1.003,0.000,-0.061,0.122
4,-0.196,0.062,-1.001,0.000,-0.061,0.122
4,-0.196,0.062,-1.001,0.061,-0.061,0.122
4,-0.195,0.063,-1.001,0.061,-0.061,0.183
4,-0.195,0.063,-1.001,0.122,0.000,0.183
4,-0.196,0.062,-1.001,0.122,0.000,0.122
4,-0.195,0.062,-1.001,0.061,0.000,0.061
4,-0.195,0.062,-1.001,0.061,0.000,0.122
4,-0.196,0.062,-1.001,0.061,0.000,0.061
4,-0.196,0.063,-1.001,0.061,-0.061,0.122
4,-0.195,0.063,-1.001,0.000,0.000,0.122
4,-0.194,0.062,-1.001,0.000,0.000,0.122
4,-0.194,0.062,-1.002,0.061,-0.061,0.122
4,-0.194,0.063,-1.002,0.122,0.000,0.061
4,-0.195,0.063,-1.000,0.061,0.000,0.122
5,0.988,-0.157,-0.075,9.705,-2.319,-2.686
5,0.987,-0.160,-0.077,9.644,-2.136,-2.014
5,0.982,-0.172,-0.066,13.916,-1.465,-1.770
5,0.989,-0.183,-0.045,13.184,-1.404,-1.587
5,0.992,-0.180,-0.046,3.784,-2.319,-1.221
5,0.984,-0.166,-0.051,-2.380,-3.784,-1.648
5,0.977,-0.168,-0.036,-13.184,-5.798,-1.892
5,0.977,-0.174,-0.030,-26.672,-6.531,0.366
5,0.968,-0.179,-0.023,-35.217,-7.385,1.831
5,0.967,-0.177,-0.030,-45.959,-9.094,3.540
5,0.988,-0.168,-0.001,-46.387,-9.705,3.784
5,1.006,-0.171,0.013,-43.945,-10.193,4.883
5,0.993,-0.162,-0.011,-39.063,-10.559,7.751
5,0.970,-0.133,-0.061,-38.513,-11.292,8.667
5,0.983,-0.139,-0.041,-46.631,-17.578,5.798
5,1.023,-0.203,0.095,-56.396,-20.569,5.432
5,1.041,-0.222,0.162,-77.454,-17.151,10.071
5,1.064,-0.264,0.203,-79.224,-10.010,12.817
5,1.005,-0.215,0.152,-78.247,5.615,20.874
5,0.944,-0.136,0.118,-79.407,10.559,23.926
5,0.865,-0.012,0.034,-75.073,12.939,15.930
5,0.889,-0.024,0.042,-65.186,-2.258,-7.324
5,1.010,-0.157,0.236,-60.486,-11.902,-15.808
5,1.080,-0.229,0.397,-51.147,-12.512,-16.785
5,1.074,-0.215,0.365,-23.926,12.390,-10.803
5,1.028,-0.195,0.141,-17.517,21.545,-10.559
5,1.018,-0.211,0.057,-23.499,16.907,-11.658
5,1.015,-0.183,0.048,-28.198,7.690,-9.766
5,1.021,-0.147,0.151,-43.945,-9.033,-5.676
5,1.028,-0.159,0.201,-55.908,-15.015,-6.226
5,1.063,-0.234,0.262,-61.646,-14.221,-6.836
5,1.078,-0.254,0.284,-76.843,-9.277,-1.770
5,1.069,-0.177,0.320,-76.782,-5.676,2.502
5,0.953,-0.071,0.187,-40.466,8.362,4.211
5,0.895,-0.062,0.045,0.122,18.127,-7.324
5,0.879,-0.151,-0.127,11.047,11.780,-13.855
5,0.906,-0.194,-0.068,18.433,-16.235,-16.052
5,0.902,-0.128,0.275,16.174,-26.978,-11.536
5,0.876,-0.060,0.459,11.597,-20.081,-8.423
5,0.833,-0.065,0.652,20.874,19.775,-16.418
5,0.725,-0.131,0.596,29.541,42.786,-16.357
5,0.632,-0.107,0.519,30.151,77.637,-12.695
5,0.416,-0.029,0.365,25.757,87.891,-14.648
5,0.321,0.005,0.312,14.587,100.159,-27.832
5,0.178,0.054,0.302,6.226,103.516,-38.208
5,0.099,0.094,0.463,-15.198,109.192,-62.744
5,0.050,0.134,0.617,-52.612,122.925,-87.158
5,-0.104,0.153,0.955,-70.068,137.817,-99.915
5,-0.176,0.110,1.052,-130.737,191.956,-121.765
5,-0.255,0.146,0.688,-254.456,225.037,-127.197
5,-0.291,0.071,-0.064,-356.079,288.208,-163.879
5,-0.291,0.044,-0.204,-225.220,297.913,-182.861
5,-0.264,0.031,-0.161,-261.963,276.733,-184.631
5,-0.246,0.020,-0.147,-308.105,236.389,-198.303
5,-0.221,-0.007,-0.163,-281.860,219.849,-205.627
5,-0.208,-0.024,-0.162,-264.771,186.829,-212.402
5,-0.175,-0.058,-0.146,-274.170,156.860,-211.609
5,-0.144,-0.083,-0.139,-274.902,143.005,-209.473
5,-0.128,-0.096,-0.138,-272.705,114.197,-201.660
5,-0.094,-0.122,-0.132,-269.287,98.816,-195.068
5,-0.079,-0.132,-0.131,-256.409,66.162,-175.903
5,-0.052,-0.139,-0.136,-232.178,29.602,-150.085
5,-0.039,-0.129,-0.147,-213.745,9.216,-135.559
5,-0.043,-0.114,-0.157,-159.058,-37.537,-106.262
5,-0.086,-0.052,-0.172,-122.131,-64.819,-93.079
5,-0.126,-0.005,-0.170,-20.569,-125.549,-80.627
5,-0.229,0.079,-0.186,48.767,-158.752,-85.388
5,-0.378,0.125,-0.241,227.417,-235.657,-120.117
5,-0.414,0.126,-0.276,450.867,-325.684,-196.655
5,0.328,0.215,-0.274,534.180,-339.355,-275.391
5,0.696,0.179,-0.730,462.158,-292.175,-525.635
5,-1.630,-0.085,-1.681,723.755,-496.582,-683.594
5,-2.102,1.016,-3.920,1006.714,-536.316,-592.834
5,-0.854,0.472,-3.415,-430.298,-26.062,100.525
5,-0.134,-0.446,-0.476,-551.147,49.011,83.862
5,-0.130,-0.315,-0.146,-262.878,108.948,-64.697
5,-0.208,-0.015,-0.429,-184.570,132.690,-70.740
5,-0.119,-0.112,-0.590,-181.030,145.691,-6.775
5,-0.084,-0.203,-0.718,-74.463,91.614,21.362
5,-0.281,-0.333,-0.943,0.793,45.532,15.930
5,-0.315,-0.246,-0.875,83.130,-46.265,-3.052
5,-0.260,-0.221,-0.849,150.696,-110.046,-11.536
5,-0.225,-0.202,-1.025,177.795,-135.742,-10.437
5,-0.200,-0.185,-1.179,123.657,-147.705,1.709
5,-0.192,-0.151,-1.094,67.139,-98.694,5.920
5,-0.165,-0.141,-0.869,-33.569,1.526,3.723
5,-0.164,-0.160,-0.981,-39.124,33.386,-2.197
5,-0.180,-0.183,-1.036,-38.086,30.701,-2.625
5,-0.190,-0.177,-0.966,-24.048,9.521,-1.831
5,-0.186,-0.178,-0.972,0.549,-15.381,2.869
5,-0.173,-0.181,-0.992,2.625,-20.203,4.211
5,-0.173,-0.179,-0.986,0.061,-13.489,3.479
5,-0.174,-0.189,-0.991,-14.221,-5.066,2.930
5,-0.169,-0.191,-0.981,-22.644,1.648,3.540
5,-0.167,-0.195,-0.988,-18.311,0.366,3.601
5,-0.171,-0.201,-0.992,-18.433,-3.418,4.578
5,-0.172,-0.205,-0.985,-27.527,-2.808,9.460
5,-0.165,-0.215,-0.972,-26.733,-2.136,11.414
5,-0.171,-0.219,-0.974,-20.081,-0.549,15.076
5,-0.184,-0.229,-0.981,-21.606,4.395,30.518
5,-0.174,-0.233,-0.976,-20.508,8.423,39.856
5,-0.164,-0.238,-0.976,-13.733,15.259,47.180
5,-0.145,-0.241,-0.932,-0.549,12.939,42.480
5,-0.143,-0.241,-0.940,47.729,3.723,23.560
5,-0.144,-0.268,-0.976,62.012,-3.052,12.756
5,-0.204,-0.392,-0.968,45.715,6.836,30.151
5,-0.211,-0.275,-1.016,-28.320,31.860,84.656
5,-0.161,-0.056,-0.995,-33.142,34.119,78.369
5,-0.159,-0.067,-1.015,-15.869,27.283,44.434
5,-0.187,-0.232,-1.008,-9.399,22.095,46.997
5,-0.175,-0.263,-0.974,-11.719,20.996,70.190
5,-0.188,-0.235,-0.970,-21.545,21.851,73.914
5,-0.216,-0.295,-0.967,-22.766,20.142,62.988
5,-0.196,-0.358,-0.944,-32.837,16.724,43.640
5,-0.179,-0.281,-0.950,-35.461,16.663,44.067
5,-0.182,-0.213,-0.987,-32.227,16.846,40.955
5,-0.191,-0.253,-0.974,-32.837,17.517,34.668
5,-0.215,-0.293,-0.962,-37.415,19.592,36.499
5,-0.204,-0.312,-0.960,-47.363,23.865,43.945
5,-0.190,-0.340,-0.944,-47.241,23.499,40.649
5,-0.178,-0.351,-0.962,-44.006,17.578,22.461
5,-0.196,-0.353,-0.893,-17.395,5.615,9.644
5,-0.198,-0.347,-0.956,19.531,-8.728,-2.441
5,-0.199,-0.344,-0.952,1.038,-1.526,0.183
5,-0.198,-0.349,-0.937,-6.470,1.648,0.366
5,-0.198,-0.351,-0.936,-4.395,1.038,0.061
5,-0.200,-0.350,-0.939,0.366,-0.549,0.305
5,-0.198,-0.346,-0.941,1.343,-0.916,0.366
5,-0.198,-0.348,-0.939,-1.099,0.061,0.122
5,-0.200,-0.352,-0.937,-1.770,0.366,0.122
5,-0.200,-0.352,-0.938,0.916,-0.366,0.183
5,-0.198,-0.350,-0.938,0.671,-0.122,0.122
5,-0.198,-0.349,-0.938,-0.610,0.366,0.061
5,-0.199,-0.349,-0.938,-0.366,0.305,0.061
5,-0.199,-0.350,-0.939,0.549,-0.061,0.122
5,-0.199,-0.349,-0.941,0.488,-0.122,0.061
5,-0.199,-0.349,-0.938,-0.183,0.244,0.122
5,-0.199,-0.349,-0.938,0.122,0.061,0.183
